OpenTime,CloseTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Volume,QuoteAssetVolume,TradeNum
1600041600000,1600055999999,3.092100e+00,3.160700e+00,3.210100e+00,3.082100e+00,2.212000e+03,6.953922e+03,5.100000e+01
1600056000000,1600070399999,3.160700e+00,3.240100e+00,3.240100e+00,3.110100e+00,4.194000e+03,1.330278e+04,2.600000e+01
1600070400000,1600084799999,3.218000e+00,3.218100e+00,3.218100e+00,3.000000e+00,4.448300e+04,1.399146e+05,3.000000e+00
1600084800000,1600099199999,3.418500e+00,3.385200e+00,3.419400e+00,3.370000e+00,6.236000e+03,2.110255e+04,6.700000e+01
1600099200000,1600113599999,3.385200e+00,3.385200e+00,3.385200e+00,3.385200e+00,0.000000e+00,0.000000e+00,0.000000e+00
1600113600000,1600127999999,3.385200e+00,3.385200e+00,3.385200e+00,3.385200e+00,0.000000e+00,0.000000e+00,0.000000e+00
1600128000000,1600142399999,3.385200e+00,3.385200e+00,3.385200e+00,3.385200e+00,0.000000e+00,0.000000e+00,0.000000e+00
1600142400000,1600156799999,3.231000e+00,3.181500e+00,3.246000e+00,3.152800e+00,3.865590e+05,1.241250e+06,4.020000e+02
1600156800000,1600171199999,3.176500e+00,3.243500e+00,3.246200e+00,3.125600e+00,1.558776e+06,4.970606e+06,1.447000e+03
1600171200000,1600185599999,3.243400e+00,3.074800e+00,3.300000e+00,2.992400e+00,2.305053e+06,7.349056e+06,2.035000e+03
1600185600000,1600199999999,3.084600e+00,3.043100e+00,3.115200e+00,3.024100e+00,1.253348e+06,3.855831e+06,1.258000e+03
1600200000000,1600214399999,3.036700e+00,3.056300e+00,3.125300e+00,3.034300e+00,2.699110e+05,8.305569e+05,2.020000e+02
1600214400000,1600228799999,3.056300e+00,3.056300e+00,3.056300e+00,3.056300e+00,0.000000e+00,0.000000e+00,0.000000e+00
1600228800000,1600243199999,3.056300e+00,3.056300e+00,3.056300e+00,3.056300e+00,0.000000e+00,0.000000e+00,0.000000e+00
1600243200000,1600257599999,2.572400e+00,2.579000e+00,2.634000e+00,2.525600e+00,4.462340e+05,1.147353e+06,4.870000e+02
1600257600000,1600271999999,2.590500e+00,2.528600e+00,2.619700e+00,2.436100e+00,2.535601e+06,6.446418e+06,2.027000e+03
1600272000000,1600286399999,2.530000e+00,2.517100e+00,2.665700e+00,2.496800e+00,2.274492e+06,5.825416e+06,1.889000e+03
1600286400000,1600300799999,2.521500e+00,2.536400e+00,2.573900e+00,2.503300e+00,2.297585e+06,5.846681e+06,1.854000e+03
1600300800000,1600315199999,2.533200e+00,2.480300e+00,2.695000e+00,2.467100e+00,2.660158e+06,6.891622e+06,1.822000e+03
1600315200000,1600329599999,2.478600e+00,2.532500e+00,2.603200e+00,2.472500e+00,2.621055e+06,6.614705e+06,1.976000e+03
1600329600000,1600343999999,2.526400e+00,2.536700e+00,2.579300e+00,2.361500e+00,2.917272e+06,7.231271e+06,1.968000e+03
1600344000000,1600358399999,2.544800e+00,2.605300e+00,2.687100e+00,2.505100e+00,3.192458e+06,8.257513e+06,2.284000e+03
1600358400000,1600372799999,2.601100e+00,2.769000e+00,2.779100e+00,2.596900e+00,2.428692e+06,6.557053e+06,1.948000e+03
1600372800000,1600387199999,2.769000e+00,2.888000e+00,2.939100e+00,2.726600e+00,2.305962e+06,6.538042e+06,1.686000e+03
1600387200000,1600401599999,2.879700e+00,2.892900e+00,2.958700e+00,2.726100e+00,2.317232e+06,6.554856e+06,1.618000e+03
