OpenTime,CloseTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Volume,QuoteAssetVolume,TradeNum
1578268800000,1578283199999,1.989000e-01,2.000000e-01,2.049000e-01,1.811000e-01,2.037050e+04,4.417811e+03,7.500000e+02
1578283200000,1578297599999,2.000000e-01,1.946000e-01,2.049000e-01,1.713000e-01,3.764933e+05,7.501678e+04,4.503000e+03
1578297600000,1578311999999,1.965000e-01,2.090000e-01,2.217000e-01,1.946000e-01,1.316501e+06,2.673313e+05,1.075200e+04
1578312000000,1578326399999,2.090000e-01,2.126000e-01,2.232000e-01,2.034000e-01,1.740420e+05,3.687532e+04,7.537000e+03
1578326400000,1578340799999,2.125000e-01,2.198000e-01,2.212000e-01,2.122000e-01,1.255633e+05,2.739640e+04,5.393000e+03
1578340800000,1578355199999,2.202000e-01,2.231000e-01,2.239000e-01,1.946000e-01,1.790910e+06,3.853889e+05,1.761200e+04
1578355200000,1578369599999,2.233000e-01,2.197000e-01,2.239000e-01,1.827000e-01,4.402634e+05,9.811767e+04,1.314200e+04
1578369600000,1578383999999,2.197000e-01,2.180000e-01,2.202000e-01,1.827000e-01,1.561956e+05,3.368945e+04,6.279000e+03
1578384000000,1578398399999,2.178000e-01,2.150000e-01,2.470000e-01,1.827000e-01,1.248216e+06,2.853455e+05,1.872200e+04
1578398400000,1578412799999,2.150000e-01,2.080000e-01,2.200000e-01,1.827000e-01,3.734633e+05,7.212225e+04,5.615000e+03
1578412800000,1578427199999,2.080000e-01,2.147000e-01,2.300000e-01,2.063000e-01,3.105390e+05,6.585928e+04,9.391000e+03
1578427200000,1578441599999,2.147000e-01,2.133000e-01,2.185000e-01,2.108000e-01,1.181270e+05,2.528908e+04,4.984000e+03
1578441600000,1578455999999,2.131000e-01,2.121000e-01,2.190000e-01,2.103000e-01,9.825720e+04,2.106623e+04,4.181000e+03
1578456000000,1578470399999,2.121000e-01,2.126000e-01,2.158000e-01,2.116000e-01,5.509069e+05,1.171950e+05,1.240100e+04
1578470400000,1578484799999,2.125000e-01,2.120000e-01,2.156000e-01,2.106000e-01,6.768455e+05,1.438142e+05,1.898000e+04
1578484800000,1578499199999,2.120000e-01,2.128000e-01,2.300000e-01,1.900000e-01,1.116823e+06,2.383544e+05,2.995100e+04
1578499200000,1578513599999,2.128000e-01,2.053000e-01,2.300000e-01,2.044000e-01,5.833915e+05,1.217657e+05,1.661200e+04
1578513600000,1578527999999,2.053000e-01,2.087000e-01,2.300000e-01,2.026000e-01,1.071531e+06,2.230327e+05,2.883700e+04
1578528000000,1578542399999,2.087000e-01,2.070000e-01,2.400000e-01,2.051000e-01,1.903311e+06,3.970433e+05,4.875100e+04
1578542400000,1578556799999,2.070000e-01,2.065000e-01,2.088000e-01,2.043000e-01,1.403425e+05,2.894773e+04,5.657000e+03
1578556800000,1578571199999,2.063000e-01,2.039000e-01,2.100000e-01,2.023000e-01,4.445878e+05,9.121258e+04,1.273000e+04
1578571200000,1578585599999,2.034000e-01,2.043000e-01,2.100000e-01,2.024000e-01,1.141468e+05,2.333181e+04,4.889000e+03
1578585600000,1578599999999,2.043000e-01,2.049000e-01,2.100000e-01,2.008000e-01,2.046603e+05,4.138327e+04,7.946000e+03
1578600000000,1578614399999,2.044000e-01,2.035000e-01,2.100000e-01,2.010000e-01,1.443424e+05,2.928961e+04,6.130000e+03
1578614400000,1578628799999,2.031000e-01,2.023000e-01,2.100000e-01,2.000000e-01,1.554190e+05,3.143371e+04,6.820000e+03
1578628800000,1578643199999,2.019000e-01,2.022000e-01,2.100000e-01,2.003000e-01,1.832314e+05,3.693988e+04,8.160000e+03
1578643200000,1578657599999,2.022000e-01,2.049000e-01,2.200000e-01,1.800000e-01,5.022829e+05,9.551723e+04,8.369000e+03
1578657600000,1578671999999,2.051000e-01,2.082000e-01,2.200000e-01,2.019000e-01,1.148366e+05,2.376185e+04,4.859000e+03
1578672000000,1578686399999,2.080000e-01,2.104000e-01,2.165000e-01,2.060000e-01,1.135683e+05,2.370254e+04,4.738000e+03
1578686400000,1578700799999,2.104000e-01,2.130000e-01,2.165000e-01,1.860000e-01,1.194693e+05,2.506543e+04,5.088000e+03
1578700800000,1578715199999,2.130000e-01,2.123000e-01,2.165000e-01,1.800000e-01,3.692585e+05,7.075992e+04,4.947000e+03
1578715200000,1578729599999,2.123000e-01,2.112000e-01,2.165000e-01,2.074000e-01,1.215851e+05,2.565034e+04,5.213000e+03
1578729600000,1578743999999,2.112000e-01,2.092000e-01,2.165000e-01,1.800000e-01,1.358222e+05,2.861595e+04,5.536000e+03
1578744000000,1578758399999,2.092000e-01,2.113000e-01,2.131000e-01,2.081000e-01,1.237822e+05,2.609233e+04,5.325000e+03
1578758400000,1578772799999,2.111000e-01,2.188000e-01,2.200000e-01,2.074000e-01,3.143636e+05,6.809331e+04,9.980000e+03
1578772800000,1578787199999,2.188000e-01,2.110000e-01,2.200000e-01,2.096000e-01,1.243630e+05,2.679617e+04,5.284000e+03
1578787200000,1578801599999,2.115000e-01,2.129000e-01,2.188000e-01,2.088000e-01,1.246772e+05,2.655896e+04,5.265000e+03
